"id","product_id","user_name","review","rating","feature_id","sentiment"
1115,47,"Adrian Clark","The Nexvo C5 tablet offers excellent performance for its price. The design is modern and lightweight, ideal for travel. I had a little trouble connecting it to my home Wi-Fi at first, but once set up, everything worked including streaming services. Overall, I'm happy with my buy.","4.00",30,"positive"
1116,47,"Samantha Lee","The tablet is quite good for the price. The display is bright and enjoyable; however, I did find the internal storage to be slightly limiting. A microSD slot would have made it perfect. For casual use and streaming, it has been great, just needs a little room for improvement.","4.00",,
1117,47,"Matthew Young","I think this tablet is fair for the price. The 11-inch screen is lovely for watching videos, but the performance drops when you have multiple apps open. I had no issues with setup though, which was a relief. It's decent for casual use, but if you need something for heavy multitasking, maybe look a bit higher up.","3.00",,
1118,47,"Sophia Carter","The Nexvo C5 is a mixed bag. While I appreciate the design and battery longevity, the software is a bit buggy at times. For the most part, it does work fine, but I've noticed occasional slowdowns. Good for basic tasks, but I wouldn't trust it for anything mission-critical.","3.00",,
1119,47,"Daniel Jackson","I was really hopeful about this tablet, but it has not lived up to the hype. The battery life is far from the promised hours, and it feels sluggish when running apps. The screen quality is nice, but it doesn't make up for other shortcomings. I'd advise caution before purchasing this.","2.00",,
1120,47,"Pamela Wright","This tablet has some decent specs but terrible execution. The build felt flimsy, and I had issues with the screen responsiveness. It took several tries to connect to Bluetooth devices which is unacceptable in today's technology. It's suitable for light use but not reliable for daily tasks.","2.00",,
1121,47,"James Lee","Worst experience ever with a tablet purchase. It crashed within a week of use, and the customer support was a nightmare. I tried reinstalling the software, but it wouldn't help. I can't recommend the Nexvo C5 to anyone based on this terrible experience—completely unreliable!","1.00",,
1122,47,"Laura Hill","Avoid this product at all costs! The performance is abysmal, crashing constantly, and I can't get my money back due to their strict return policy. I was looking forward to using it for work and entertainment, but it has turned out to be a complete waste. Very disappointed!","1.00",,
1123,47,"Michael Nelson","This tablet is an absolute steal! With the combination of functionality and great design, it's proven to be very reliable for both work and entertainment. The battery life impresses me, as it lasts all day on a single charge, which is a huge plus for my mobile lifestyle. Love it!","5.00",,
1124,47,"Ashley Kim","Highly impressed! The display quality is remarkable, and I enjoy watching my favorite shows on it. The performance is top-notch with no lag whatsoever. It's surprisingly light too, making it perfect for carrying around. I'm thrilled with this purchase and would recommend it to anyone looking for a great tablet!","5.00",,
1125,48,"Emily Johnson","I am thoroughly impressed with this tablet! The 10.1” HD display is vibrant and perfect for my kids to watch educational videos and play fun games. It runs smoothly with no lag, thanks to the 6GB RAM. The parental controls are a fantastic feature, allowing me to manage what content my kids can access. I couldn't be happier with this purchase!","5.00",38,"positive"
1126,48,"Michael Brown","This tablet is a game changer for my family! The performance is top-notch, and it's super user-friendly, even for my younger children. I love that it comes pre-loaded with educational apps that keep my kids engaged while they learn. The shockproof case is sturdy and really gives me peace of mind. Highly recommend it!","5.00",,
1127,48,"Sarah Davis","Great tablet overall! The build quality feels solid, and the design is eye-catching. My only issue is the battery life; it could last a bit longer during heavy usage. However, for educational purposes and casual games, it's perfect, and my kids love it. Setup was easy, and the user interface is very intuitive.","4.00",,
1128,48,"David Wilson","I purchased this tablet for my daughter, and she absolutely loves it! The screen quality is impressive, and she can easily navigate through the apps. One minor downside is that the charging cable isn't very long, which makes it a bit inconvenient when she's using it on the couch. Otherwise, it's a fantastic device for learning.","4.00",,
